id,y
M1_D00034_10_30,0
M1_D00034_11_00,0
M1_D00034_11_30,0
M1_D00034_12_00,0
M1_D00034_12_30,0
M1_D00034_13_00,0
M1_D00034_13_30,0
M1_D00034_14_00,0
M1_D00034_14_30,0
M1_D00034_15_00,0
M1_D00034_15_30,0
M1_D00034_16_00,0
M1_D00034_16_30,0
M1_D00034_17_00,0
M1_D00034_17_30,0
M1_D00034_18_00,0
M1_D00034_18_30,0
M1_D00034_19_00,0
M1_D00034_19_30,0
M1_D00034_20_00,0
M1_D00034_20_30,0
M1_D00034_21_00,0
M1_D00034_21_30,0
M1_D00034_22_00,0
M1_D00034_22_30,0
M1_D00034_23_00,0
M1_D00034_23_30,0
M1_D00036_00_00,0
M1_D00036_00_30,0
M1_D00036_01_00,0
M1_D00036_01_30,0
M1_D00036_02_00,0
M1_D00036_02_30,0
M1_D00036_03_00,0
M1_D00036_03_30,0
M1_D00036_04_00,0
M1_D00036_04_30,0
M1_D00036_05_00,0
M1_D00036_05_30,0
M1_D00036_06_00,0
M1_D00036_06_30,0
M1_D00036_07_00,0
M1_D00036_07_30,0
M1_D00036_08_00,0
M1_D00036_08_30,0
M1_D00036_09_00,0
M1_D00036_09_30,0
M1_D00036_10_00,0
M1_D00036_10_30,0
M1_D00036_11_00,0
M1_D00036_11_30,0
M1_D00036_12_00,0
M1_D00036_12_30,0
M1_D00036_13_00,0
M1_D00036_13_30,0
M1_D00036_14_00,0
M1_D00036_14_30,0
M1_D00036_15_00,0
M1_D00036_15_30,0
M1_D00036_16_00,0
M1_D00036_16_30,0
M1_D00036_17_00,0
M1_D00036_17_30,0
M1_D00036_18_00,0
M1_D00036_18_30,0
M1_D00036_19_00,0
M1_D00036_19_30,0
M1_D00036_20_00,0
M1_D00036_20_30,0
M1_D00036_21_00,0
M1_D00036_21_30,0
M1_D00036_22_00,0
M1_D00036_22_30,0
M1_D00036_23_00,0
M1_D00036_23_30,0
M1_D00043_00_00,0
M1_D00043_00_30,0
M1_D00043_01_00,0
M1_D00043_01_30,0
M1_D00043_02_00,0
M1_D00043_02_30,0
M1_D00043_03_00,0
M1_D00043_03_30,0
M1_D00043_04_00,0
M1_D00043_04_30,0
M1_D00043_05_00,0
M1_D00043_05_30,0
M1_D00043_06_00,0
M1_D00043_06_30,0
M1_D00043_07_00,0
M1_D00043_07_30,0
M1_D00043_08_00,0
M1_D00043_08_30,0
M1_D00043_09_00,0
M1_D00043_09_30,0
M1_D00043_10_00,0
M1_D00043_10_30,0
M1_D00043_11_00,0
M1_D00043_11_30,0
M1_D00043_12_00,0
M1_D00043_12_30,0
M1_D00043_13_00,0
M1_D00043_13_30,0
M1_D00043_14_00,0
M1_D00043_14_30,0
M1_D00043_15_00,0
M1_D00043_15_30,0
M1_D00043_16_00,0
M1_D00043_16_30,0
M1_D00043_17_00,0
M1_D00043_17_30,0
M1_D00043_18_00,0
M1_D00043_18_30,0
M1_D00043_19_00,0
M1_D00043_19_30,0
M1_D00043_20_00,0
M1_D00043_20_30,0
M1_D00043_21_00,0
M1_D00043_21_30,0
M1_D00043_22_00,0
M1_D00043_22_30,0
M1_D00043_23_00,0
M1_D00043_23_30,0
M1_D00055_00_00,0
M1_D00055_00_30,0
M1_D00055_01_00,0
M1_D00055_01_30,0
M1_D00055_02_00,0
M1_D00055_02_30,0
M1_D00055_03_00,0
M1_D00055_03_30,0
M1_D00055_04_00,0
M1_D00055_04_30,0
M1_D00055_05_00,0
M1_D00055_05_30,0
M1_D00055_06_00,0
M1_D00055_06_30,0
M1_D00055_07_00,0
M1_D00055_07_30,0
M1_D00055_08_00,0
M1_D00055_08_30,0
M1_D00055_09_00,0
M1_D00055_09_30,0
M1_D00055_10_00,0
M1_D00055_10_30,0
M1_D00055_11_00,0
M1_D00055_11_30,0
M1_D00055_12_00,0
M1_D00055_12_30,0
M1_D00055_13_00,0
M1_D00055_13_30,0
M1_D00055_14_00,0
M1_D00055_14_30,0
M1_D00055_15_00,0
M1_D00055_15_30,0
M1_D00055_16_00,0
M1_D00055_16_30,0
M1_D00055_17_00,0
M1_D00055_17_30,0
M1_D00055_18_00,0
M1_D00055_18_30,0
M1_D00055_19_00,0
M1_D00055_19_30,0
M1_D00055_20_00,0
M1_D00055_20_30,0
M1_D00055_21_00,0
M1_D00055_21_30,0
M1_D00055_22_00,0
M1_D00055_22_30,0
M1_D00055_23_00,0
M1_D00055_23_30,0
M1_D00063_00_00,0
M1_D00063_00_30,0
M1_D00063_01_00,0
M1_D00063_01_30,0
M1_D00063_02_00,0
M1_D00063_02_30,0
M1_D00063_03_00,0
M1_D00063_03_30,0
M1_D00063_04_00,0
M1_D00063_04_30,0
M1_D00063_05_00,0
M1_D00063_05_30,0
M1_D00063_06_00,0
M1_D00063_06_30,0
M1_D00063_07_00,0
M1_D00063_07_30,0
M1_D00063_08_00,0
M1_D00063_08_30,0
M1_D00063_09_00,0
M1_D00063_09_30,0
M1_D00063_10_00,0
M1_D00063_10_30,0
M1_D00063_11_00,0
M1_D00063_11_30,0
M1_D00063_12_00,0
M1_D00063_12_30,0
M1_D00063_13_00,0
M1_D00063_13_30,0
M1_D00063_14_00,0
M1_D00063_14_30,0
M1_D00063_15_00,0
M1_D00063_15_30,0
M1_D00063_16_00,0
M1_D00063_16_30,0
M1_D00063_17_00,0
M1_D00063_17_30,0
M1_D00063_18_00,0
M1_D00063_18_30,0
M1_D00063_19_00,0
M1_D00063_19_30,0
M1_D00063_20_00,0
M1_D00063_20_30,0
M1_D00063_21_00,0
M1_D00063_21_30,0
M1_D00063_22_00,0
M1_D00063_22_30,0
M1_D00063_23_00,0
M1_D00063_23_30,0
M1_D00080_00_00,0
M1_D00080_00_30,0
M1_D00080_01_00,0
M1_D00080_01_30,0
M1_D00080_02_00,0
M1_D00080_02_30,0
M1_D00080_03_00,0
M1_D00080_03_30,0
M1_D00080_04_00,0
M1_D00080_04_30,0
M1_D00080_05_00,0
M1_D00080_05_30,0
M1_D00080_06_00,0
M1_D00080_06_30,0
M1_D00080_07_00,0
M1_D00080_07_30,0
M1_D00080_08_00,0
M1_D00080_08_30,0
M1_D00080_09_00,0
M1_D00080_09_30,0
M1_D00080_10_00,0
M1_D00080_10_30,0
M1_D00080_11_00,0
M1_D00080_11_30,0
M1_D00080_12_00,0
M1_D00080_12_30,0
M1_D00080_13_00,0
M1_D00080_13_30,0
M1_D00080_14_00,0
M1_D00080_14_30,0
M1_D00080_15_00,0
M1_D00080_15_30,0
M1_D00080_16_00,0
M1_D00080_16_30,0
M1_D00080_17_00,0
M1_D00080_17_30,0
M1_D00080_18_00,0
M1_D00080_18_30,0
M1_D00080_19_00,0
M1_D00080_19_30,0
M1_D00080_20_00,0
M1_D00080_20_30,0
M1_D00080_21_00,0
M1_D00080_21_30,0
M1_D00080_22_00,0
M1_D00080_22_30,0
M1_D00080_23_00,0
M1_D00080_23_30,0
M1_D00083_00_00,0
M1_D00083_00_30,0
M1_D00083_01_00,0
M1_D00083_01_30,0
M1_D00083_02_00,0
M1_D00083_02_30,0
M1_D00083_03_00,0
M1_D00083_03_30,0
M1_D00083_04_00,0
M1_D00083_04_30,0
M1_D00083_05_00,0
M1_D00083_05_30,0
M1_D00083_06_00,0
M1_D00083_06_30,0
M1_D00083_07_00,0
M1_D00083_07_30,0
M1_D00083_08_00,0
M1_D00083_08_30,0
M1_D00083_09_00,0
M1_D00083_09_30,0
M1_D00083_10_00,0
M1_D00083_10_30,0
M1_D00083_11_00,0
M1_D00083_11_30,0
M1_D00083_12_00,0
M1_D00083_12_30,0
M1_D00083_13_00,0
M1_D00083_13_30,0
M1_D00083_14_00,0
M1_D00083_14_30,0
M1_D00083_15_00,0
M1_D00083_15_30,0
M1_D00083_16_00,0
M1_D00083_16_30,0
M1_D00083_17_00,0
M1_D00083_17_30,0
M1_D00083_18_00,0
M1_D00083_18_30,0
M1_D00083_19_00,0
M1_D00083_19_30,0
M1_D00083_20_00,0
M1_D00083_20_30,0
M1_D00083_21_00,0
M1_D00083_21_30,0
M1_D00083_22_00,0
M1_D00083_22_30,0
M1_D00083_23_00,0
M1_D00083_23_30,0
M1_D00085_00_00,0
M1_D00085_00_30,0
M1_D00085_01_00,0
M1_D00085_01_30,0
M1_D00085_02_00,0
M1_D00085_02_30,0
M1_D00085_03_00,0
M1_D00085_03_30,0
M1_D00085_04_00,0
M1_D00085_04_30,0
M1_D00085_05_00,0
M1_D00085_05_30,0
M1_D00085_06_00,0
M1_D00085_06_30,0
M1_D00085_07_00,0
M1_D00085_07_30,0
M1_D00085_08_00,0
M1_D00085_08_30,0
M1_D00085_09_00,0
M1_D00085_09_30,0
M1_D00085_10_00,0
M1_D00085_10_30,0
M1_D00085_11_00,0
M1_D00085_11_30,0
M1_D00085_12_00,0
M1_D00085_12_30,0
M1_D00085_13_00,0
M1_D00085_13_30,0
M1_D00085_14_00,0
M1_D00085_14_30,0
M1_D00085_15_00,0
M1_D00085_15_30,0
M1_D00085_16_00,0
M1_D00085_16_30,0
M1_D00085_17_00,0
M1_D00085_17_30,0
M1_D00085_18_00,0
M1_D00085_18_30,0
M1_D00085_19_00,0
M1_D00085_19_30,0
M1_D00085_20_00,0
M1_D00085_20_30,0
M1_D00085_21_00,0
M1_D00085_21_30,0
M1_D00085_22_00,0
M1_D00085_22_30,0
M1_D00085_23_00,0
M1_D00085_23_30,0
M1_D00088_00_00,0
M1_D00088_00_30,0
M1_D00088_01_00,0
M1_D00088_01_30,0
M1_D00088_02_00,0
M1_D00088_02_30,0
M1_D00088_03_00,0
M1_D00088_03_30,0
M1_D00088_04_00,0
M1_D00088_04_30,0
M1_D00088_05_00,0
M1_D00088_05_30,0
M1_D00088_06_00,0
M1_D00088_06_30,0
M1_D00088_07_00,0
M1_D00088_07_30,0
M1_D00088_08_00,0
M1_D00088_08_30,0
M1_D00088_09_00,0
M1_D00088_09_30,0
M1_D00088_10_00,0
M1_D00088_10_30,0
M1_D00088_11_00,0
M1_D00088_11_30,0
M1_D00088_12_00,0
M1_D00088_12_30,0
M1_D00088_13_00,0
M1_D00088_13_30,0
M1_D00088_14_00,0
M1_D00088_14_30,0
M1_D00088_15_00,0
M1_D00088_15_30,0
M1_D00088_16_00,0
M1_D00088_16_30,0
M1_D00088_17_00,0
M1_D00088_17_30,0
M1_D00088_18_00,0
M1_D00088_18_30,0
M1_D00088_19_00,0
M1_D00088_19_30,0
M1_D00088_20_00,0
M1_D00088_20_30,0
M1_D00088_21_00,0
M1_D00088_21_30,0
M1_D00088_22_00,0
M1_D00088_22_30,0
M1_D00088_23_00,0
M1_D00088_23_30,0
M1_D00090_00_00,0
M1_D00090_00_30,0
M1_D00090_01_00,0
M1_D00090_01_30,0
M1_D00090_02_00,0
M1_D00090_02_30,0
M1_D00090_03_00,0
M1_D00090_03_30,0
M1_D00090_04_00,0
M1_D00090_04_30,0
M1_D00090_05_00,0
M1_D00090_05_30,0
M1_D00090_06_00,0
M1_D00090_06_30,0
M1_D00090_07_00,0
M1_D00090_07_30,0
M1_D00090_08_00,0
M1_D00090_08_30,0
M1_D00090_09_00,0
M1_D00090_09_30,0
M1_D00090_10_00,0
M1_D00090_10_30,0
M1_D00090_11_00,0
M1_D00090_11_30,0
M1_D00090_12_00,0
M1_D00090_12_30,0
M1_D00090_13_00,0
M1_D00090_13_30,0
M1_D00090_14_00,0
M1_D00090_14_30,0
M1_D00090_15_00,0
M1_D00090_15_30,0
M1_D00090_16_00,0
M1_D00090_16_30,0
M1_D00090_17_00,0
M1_D00090_17_30,0
M1_D00090_18_00,0
M1_D00090_18_30,0
M1_D00090_19_00,0
M1_D00090_19_30,0
M1_D00090_20_00,0
M1_D00090_20_30,0
M1_D00090_21_00,0
M1_D00090_21_30,0
M1_D00090_22_00,0
M1_D00090_22_30,0
M1_D00090_23_00,0
M1_D00090_23_30,0
M1_D00092_00_00,0
M1_D00092_00_30,0
M1_D00092_01_00,0
M1_D00092_01_30,0
M1_D00092_02_00,0
M1_D00092_02_30,0
M1_D00092_03_00,0
M1_D00092_03_30,0
M1_D00092_04_00,0
M1_D00092_04_30,0
M1_D00092_05_00,0
M1_D00092_05_30,0
M1_D00092_06_00,0
M1_D00092_06_30,0
M1_D00092_07_00,0
M1_D00092_07_30,0
M1_D00092_08_00,0
M1_D00092_08_30,0
M1_D00092_09_00,0
M1_D00092_09_30,0
M1_D00092_10_00,0
M1_D00092_10_30,0
M1_D00092_11_00,0
M1_D00092_11_30,0
M1_D00092_12_00,0
M1_D00092_12_30,0
M1_D00092_13_00,0
M1_D00092_13_30,0
M1_D00092_14_00,0
M1_D00092_14_30,0
M1_D00092_15_00,0
M1_D00092_15_30,0
M1_D00092_16_00,0
M1_D00092_16_30,0
M1_D00092_17_00,0
M1_D00092_17_30,0
M1_D00092_18_00,0
M1_D00092_18_30,0
M1_D00092_19_00,0
M1_D00092_19_30,0
M1_D00092_20_00,0
M1_D00092_20_30,0
M1_D00092_21_00,0
M1_D00092_21_30,0
M1_D00092_22_00,0
M1_D00092_22_30,0
M1_D00092_23_00,0
M1_D00092_23_30,0
M1_D00095_00_00,0
M1_D00095_00_30,0
M1_D00095_01_00,0
M1_D00095_01_30,0
M1_D00095_02_00,0
M1_D00095_02_30,0
M1_D00095_03_00,0
M1_D00095_03_30,0
M1_D00095_04_00,0
M1_D00095_04_30,0
M1_D00095_05_00,0
M1_D00095_05_30,0
M1_D00095_06_00,0
M1_D00095_06_30,0
M1_D00095_07_00,0
M1_D00095_07_30,0
M1_D00095_08_00,0
M1_D00095_08_30,0
M1_D00095_09_00,0
M1_D00095_09_30,0
M1_D00095_10_00,0
M1_D00095_10_30,0
M1_D00095_11_00,0
M1_D00095_11_30,0
M1_D00095_12_00,0
M1_D00095_12_30,0
M1_D00095_13_00,0
M1_D00095_13_30,0
M1_D00095_14_00,0
M1_D00095_14_30,0
M1_D00095_15_00,0
M1_D00095_15_30,0
M1_D00095_16_00,0
M1_D00095_16_30,0
M1_D00095_17_00,0
M1_D00095_17_30,0
M1_D00095_18_00,0
M1_D00095_18_30,0
M1_D00095_19_00,0
M1_D00095_19_30,0
M1_D00095_20_00,0
M1_D00095_20_30,0
M1_D00095_21_00,0
M1_D00095_21_30,0
M1_D00095_22_00,0
M1_D00095_22_30,0
M1_D00095_23_00,0
M1_D00095_23_30,0
M1_D00098_00_00,0
M1_D00098_00_30,0
M1_D00098_01_00,0
M1_D00098_01_30,0
M1_D00098_02_00,0
M1_D00098_02_30,0
M1_D00098_03_00,0
M1_D00098_03_30,0
M1_D00098_04_00,0
M1_D00098_04_30,0
M1_D00098_05_00,0
M1_D00098_05_30,0
M1_D00098_06_00,0
M1_D00098_06_30,0
M1_D00098_07_00,0
M1_D00098_07_30,0
M1_D00098_08_00,0
M1_D00098_08_30,0
M1_D00098_09_00,0
M1_D00098_09_30,0
M1_D00098_10_00,0
M1_D00098_10_30,0
M1_D00098_11_00,0
M1_D00098_11_30,0
M1_D00098_12_00,0
M1_D00098_12_30,0
M1_D00098_13_00,0
M1_D00098_13_30,0
M1_D00098_14_00,0
M1_D00098_14_30,0
M1_D00098_15_00,0
M1_D00098_15_30,0
M1_D00098_16_00,0
M1_D00098_16_30,0
M1_D00098_17_00,0
M1_D00098_17_30,0
M1_D00098_18_00,0
M1_D00098_18_30,0
M1_D00098_19_00,0
M1_D00098_19_30,0
M1_D00098_20_00,0
M1_D00098_20_30,0
M1_D00098_21_00,0
M1_D00098_21_30,0
M1_D00098_22_00,0
M1_D00098_22_30,0
M1_D00098_23_00,0
M1_D00098_23_30,0
M1_D00099_00_00,0
M1_D00099_00_30,0
M1_D00099_01_00,0
M1_D00099_01_30,0
M1_D00099_02_00,0
M1_D00099_02_30,0
M1_D00099_03_00,0
M1_D00099_03_30,0
M1_D00099_04_00,0
M1_D00099_04_30,0
M1_D00099_05_00,0
M1_D00099_05_30,0
M1_D00099_06_00,0
M1_D00099_06_30,0
M1_D00099_07_00,0
M1_D00099_07_30,0
M1_D00099_08_00,0
M1_D00099_08_30,0
M1_D00099_09_00,0
M1_D00099_09_30,0
M1_D00099_10_00,0
M1_D00099_10_30,0
M1_D00099_11_00,0
M1_D00099_11_30,0
M1_D00099_12_00,0
M1_D00099_12_30,0
M1_D00099_13_00,0
M1_D00099_13_30,0
M1_D00099_14_00,0
M1_D00099_14_30,0
M1_D00099_15_00,0
M1_D00099_15_30,0
M1_D00099_16_00,0
M1_D00099_16_30,0
M1_D00099_17_00,0
M1_D00099_17_30,0
M1_D00099_18_00,0
M1_D00099_18_30,0
M1_D00099_19_00,0
M1_D00099_19_30,0
M1_D00099_20_00,0
M1_D00099_20_30,0
M1_D00099_21_00,0
M1_D00099_21_30,0
M1_D00099_22_00,0
M1_D00099_22_30,0
M1_D00099_23_00,0
M1_D00099_23_30,0
M1_D00100_00_00,0
M1_D00100_00_30,0
M1_D00100_01_00,0
M1_D00100_01_30,0
M1_D00100_02_00,0
M1_D00100_02_30,0
M1_D00100_03_00,0
M1_D00100_03_30,0
M1_D00100_04_00,0
M1_D00100_04_30,0
M1_D00100_05_00,0
M1_D00100_05_30,0
M1_D00100_06_00,0
M1_D00100_06_30,0
M1_D00100_07_00,0
M1_D00100_07_30,0
M1_D00100_08_00,0
M1_D00100_08_30,0
M1_D00100_09_00,0
M1_D00100_09_30,0
M1_D00100_10_00,0
M1_D00100_10_30,0
M1_D00100_11_00,0
M1_D00100_11_30,0
M1_D00100_12_00,0
M1_D00100_12_30,0
M1_D00100_13_00,0
M1_D00100_13_30,0
M1_D00100_14_00,0
M1_D00100_14_30,0
M1_D00100_15_00,0
M1_D00100_15_30,0
M1_D00100_16_00,0
M1_D00100_16_30,0
M1_D00100_17_00,0
M1_D00100_17_30,0
M1_D00100_18_00,0
M1_D00100_18_30,0
M1_D00100_19_00,0
M1_D00100_19_30,0
M1_D00100_20_00,0
M1_D00100_20_30,0
M1_D00100_21_00,0
M1_D00100_21_30,0
M1_D00100_22_00,0
M1_D00100_22_30,0
M1_D00100_23_00,0
M1_D00100_23_30,0
M1_D00124_00_00,0
M1_D00124_00_30,0
M1_D00124_01_00,0
M1_D00124_01_30,0
M1_D00124_02_00,0
M1_D00124_02_30,0
M1_D00124_03_00,0
M1_D00124_03_30,0
M1_D00124_04_00,0
M1_D00124_04_30,0
M1_D00124_05_00,0
M1_D00124_05_30,0
M1_D00124_06_00,0
M1_D00124_06_30,0
M1_D00124_07_00,0
M1_D00124_07_30,0
M1_D00124_08_00,0
M1_D00124_08_30,0
M1_D00124_09_00,0
M1_D00124_09_30,0
M1_D00124_10_00,0
M1_D00124_10_30,0
M1_D00124_11_00,0
M1_D00124_11_30,0
M1_D00124_12_00,0
M1_D00124_12_30,0
M1_D00124_13_00,0
M1_D00124_13_30,0
M1_D00124_14_00,0
M1_D00124_14_30,0
M1_D00124_15_00,0
M1_D00124_15_30,0
M1_D00124_16_00,0
M1_D00124_16_30,0
M1_D00124_17_00,0
M1_D00124_17_30,0
M1_D00124_18_00,0
M1_D00124_18_30,0
M1_D00124_19_00,0
M1_D00124_19_30,0
M1_D00124_20_00,0
M1_D00124_20_30,0
M1_D00124_21_00,0
M1_D00124_21_30,0
M1_D00124_22_00,0
M1_D00124_22_30,0
M1_D00124_23_00,0
M1_D00124_23_30,0
M1_D00125_00_00,0
M1_D00125_00_30,0
M1_D00125_01_00,0
M1_D00125_01_30,0
M1_D00125_02_00,0
M1_D00125_02_30,0
M1_D00125_03_00,0
M1_D00125_03_30,0
M1_D00125_04_00,0
M1_D00125_04_30,0
M1_D00125_05_00,0
M1_D00125_05_30,0
M1_D00125_06_00,0
M1_D00125_06_30,0
M1_D00125_07_00,0
M1_D00125_07_30,0
M1_D00125_08_00,0
M1_D00125_08_30,0
M1_D00125_09_00,0
M1_D00125_09_30,0
M1_D00125_10_00,0
M1_D00125_10_30,0
M1_D00125_11_00,0
M1_D00125_11_30,0
M1_D00125_12_00,0
M1_D00125_12_30,0
M1_D00125_13_00,0
M1_D00125_13_30,0
M1_D00125_14_00,0
M1_D00125_14_30,0
M1_D00125_15_00,0
M1_D00125_15_30,0
M1_D00125_16_00,0
M1_D00125_16_30,0
M1_D00125_17_00,0
M1_D00125_17_30,0
M1_D00125_18_00,0
M1_D00125_18_30,0
M1_D00125_19_00,0
M1_D00125_19_30,0
M1_D00125_20_00,0
M1_D00125_20_30,0
M1_D00125_21_00,0
M1_D00125_21_30,0
M1_D00125_22_00,0
M1_D00125_22_30,0
M1_D00125_23_00,0
M1_D00125_23_30,0
M1_D00130_00_00,0
M1_D00130_00_30,0
M1_D00130_01_00,0
M1_D00130_01_30,0
M1_D00130_02_00,0
M1_D00130_02_30,0
M1_D00130_03_00,0
M1_D00130_03_30,0
M1_D00130_04_00,0
M1_D00130_04_30,0
M1_D00130_05_00,0
M1_D00130_05_30,0
M1_D00130_06_00,0
M1_D00130_06_30,0
M1_D00130_07_00,0
M1_D00130_07_30,0
M1_D00130_08_00,0
M1_D00130_08_30,0
M1_D00130_09_00,0
M1_D00130_09_30,0
M1_D00130_10_00,0
M1_D00130_10_30,0
M1_D00130_11_00,0
M1_D00130_11_30,0
M1_D00130_12_00,0
M1_D00130_12_30,0
M1_D00130_13_00,0
M1_D00130_13_30,0
M1_D00130_14_00,0
M1_D00130_14_30,0
M1_D00130_15_00,0
M1_D00130_15_30,0
M1_D00130_16_00,0
M1_D00130_16_30,0
M1_D00130_17_00,0
M1_D00130_17_30,0
M1_D00130_18_00,0
M1_D00130_18_30,0
M1_D00130_19_00,0
M1_D00130_19_30,0
M1_D00130_20_00,0
M1_D00130_20_30,0
M1_D00130_21_00,0
M1_D00130_21_30,0
M1_D00130_22_00,0
M1_D00130_22_30,0
M1_D00130_23_00,0
M1_D00130_23_30,0
M1_D00134_00_00,0
M1_D00134_00_30,0
M1_D00134_01_00,0
M1_D00134_01_30,0
M1_D00134_02_00,0
M1_D00134_02_30,0
M1_D00134_03_00,0
M1_D00134_03_30,0
M1_D00134_04_00,0
M1_D00134_04_30,0
M1_D00134_05_00,0
M1_D00134_05_30,0
M1_D00134_06_00,0
M1_D00134_06_30,0
M1_D00134_07_00,0
M1_D00134_07_30,0
M1_D00134_08_00,0
M1_D00134_08_30,0
M1_D00134_09_00,0
M1_D00134_09_30,0
